motionType,expectedPointsAdded,yardsGained,bigPlay,successfulPlay
QUICK,-0.310345723177306,2,NO,NO
OUT,0.717822034610435,12,NO,YES
FLY,0.0524812960065901,5,NO,YES
OUT,-0.596571711823344,0,NO,NO
FLY,-3.86625087191351,0,NO,NO
OUT,-0.643740004627034,0,NO,NO
FLY,-0.414264994673431,2,NO,NO
OUT,1.18164073769003,9,NO,YES
FLY,-0.0916378735564649,4,NO,NO
FLY,-1.44285455113277,0,NO,NO
FLY,-0.3463284522295,1,NO,NO
IN,-0.499570973915979,0,NO,NO
QUICK,1.47391079890076,14,NO,YES
QUICK,1.47391079890076,14,NO,YES
QUICK,0.926281274645589,9,NO,YES
FLY,0.261671111453325,6,NO,YES
UP,-0.225559358950704,4,NO,NO
ACROSS,0.959028091630898,9,NO,YES
FLY,0.0312210666015744,6,NO,YES
QUICK,0.0200762758031487,4,NO,YES
FLY,1.08843387756497,11,NO,YES
FLY,-0.985458319075406,-3,NO,NO
UP,-0.681616138434038,8,NO,NO
OUT,0.56391655607149,6,NO,YES
FLY,1.93050356046297,11,NO,YES
FLY,-3.17192443099339,0,NO,NO
IN,-1.52640656102449,0,NO,NO
FLY,2.01972476858646,12,NO,YES
OUT,-0.417481418640818,0,NO,NO
FLY,-3.49906362441834,2,NO,NO
FLY,-0.741183515056036,0,NO,NO
IN,-0.621251988573931,3,NO,NO
FLY,0.842806898523122,9,NO,YES
FLY,-3.69125317712314,0,NO,NO
OUT,-0.511930123320781,0,NO,NO
OUT,-0.772768570575863,0,NO,NO
OUT,-0.356686219456606,8,NO,NO
IN,-1.21947160107084,0,NO,NO
FLY,0.999485119245946,16,YES,YES
FLY,1.30641293077497,13,NO,YES
FLY,2.52879656665027,6,NO,YES
ACROSS,-0.928945999941789,-1,NO,NO
FLY,0.728221666067839,11,NO,YES
QUICK,1.98027892585378,7,NO,YES
ACROSS,-0.390479282126762,0,NO,NO
FLY,0.803455546032637,11,NO,YES
IN,2.26615174493054,5,NO,YES
IN,-0.373869614151772,5,NO,NO
FLY,1.64156356919557,25,YES,YES
QUICK,-0.725189198041335,4,NO,NO
RETURN,-0.725189198041335,4,NO,NO
OUT,3.93904189241584,9,NO,YES
FLY,-4.9801688954467,13,NO,NO
IN,-0.156928406096995,5,NO,NO
FLY,4.44402057072148,58,YES,YES
IN,-0.903051839093678,0,NO,NO
FLY,1.75155993783846,24,YES,YES
FLY,0.283269403968006,7,NO,YES
FLY,-0.762586464174092,0,NO,NO
UP,-0.849011714570224,0,NO,NO
OUT,-0.39682579995133,6,NO,NO
OUT,2.5392365779262,21,YES,YES
UP,2.9291496493388,43,YES,YES
FLY,-0.190999244514387,5,NO,NO
OUT,3.84978238173062,29,YES,YES
ACROSS,-0.219151261029765,4,NO,NO
IN,0.52999381814152,6,NO,YES
FLY,-0.496992831118405,0,NO,NO
OUT,-0.361146297655068,0,NO,NO
FLY,-0.663103920756839,0,NO,NO
FLY,1.02848740661284,18,YES,YES
FLY,-0.512540665571578,0,NO,NO
FLY,-0.0833278400823474,7,NO,NO
FLY,-0.574838778935373,0,NO,NO
ACROSS,-0.0203357711434364,11,NO,NO
RETURN,-0.47048311913386,0,NO,NO
RETURN,-0.47048311913386,0,NO,NO
QUICK,1.42180780903436,17,YES,YES
FLY,-0.173502690973692,4,NO,NO
IN,-0.900390453170985,0,NO,NO
RETURN,-0.747071008197963,2,NO,NO
QUICK,1.07384466030635,16,YES,YES
UP,-0.645371177466586,4,NO,NO
ACROSS,-0.405507865070831,3,NO,NO
FLY,2.61021678044926,11,NO,YES
RETURN,-2.34454787010327,-10,NO,NO
OUT,-1.14563142182305,-2,NO,NO
FLY,2.17448108096141,18,YES,YES
FLY,0.542443093610927,8,NO,YES
ACROSS,0.607194853015244,11,NO,YES
ACROSS,-3.62836580956355,0,NO,NO
QUICK,1.09666932711843,19,YES,YES
ACROSS,1.8435877438169,11,NO,YES
FLY,-0.791646885860246,0,NO,NO
UP,-0.568593313917518,0,NO,NO
FLY,3.36734556313604,21,YES,YES
FLY,1.73412049282342,18,YES,YES
UP,-0.0470277923159301,4,NO,NO
OUT,0.487981283222325,7,NO,YES
ACROSS,-0.522610320011154,1,NO,NO
FLY,-0.444770339177921,0,NO,NO
RETURN,-0.780377465533093,2,NO,NO
QUICK,-0.489821197930723,0,NO,NO
QUICK,-0.489821197930723,0,NO,NO
QUICK,-0.489821197930723,0,NO,NO
QUICK,-0.489821197930723,0,NO,NO
QUICK,-0.489821197930723,0,NO,NO
FLY,1.8563565245131,22,YES,YES
FLY,1.69097410974791,10,NO,YES
FLY,0.0822778855217621,6,NO,YES
ACROSS,0.571506106411107,7,NO,YES
IN,-0.385856727487408,0,NO,NO
FLY,-1.57706629298627,0,NO,NO
FLY,2.69001865875907,36,YES,YES
FLY,0.233729550149292,6,NO,YES
FLY,0.601793932146393,11,NO,YES
FLY,-5.67791826603934,-19,NO,NO
FLY,1.56805672100745,15,YES,YES
FLY,-0.910169585840777,0,NO,NO
ACROSS,2.36239011411089,17,YES,YES
IN,1.92625292798039,10,NO,YES
FLY,0.485920035513118,12,NO,YES
FLY,-0.698040191084146,0,NO,NO
FLY,-1.04144946159795,-1,NO,NO
ACROSS,-0.961524820653722,0,NO,NO
IN,-0.480011301930062,7,NO,NO
FLY,1.20505723683164,12,NO,YES
RETURN,1.20505723683164,12,NO,YES
ACROSS,0.00208208616822958,5,NO,YES
ACROSS,-0.60050486959517,0,NO,NO
UP,-1.53987238043919,0,NO,NO
ACROSS,0.637263904791325,10,NO,YES
OUT,0.637263904791325,10,NO,YES
UP,1.74133913911646,26,YES,YES
OUT,0.825450747448485,2,NO,YES
ACROSS,2.5257673128508,27,YES,YES
RETURN,-0.330806362733711,0,NO,NO
FLY,-0.330806362733711,0,NO,NO
OUT,-1.14464878977742,0,NO,NO
UP,-1.17241790005937,-1,NO,NO
FLY,-1.68744094064459,-6,NO,NO
ACROSS,0.938653332181275,7,NO,YES
IN,0.963593749329448,9,NO,YES
UP,-0.445513756829314,2,NO,NO
QUICK,2.581703523756,25,YES,YES
RETURN,-0.54662179062143,2,NO,NO
IN,-1.09179588244297,0,NO,NO
IN,-0.424881176091731,2,NO,NO
IN,-0.833809598931111,1,NO,NO
FLY,3.54189402417978,33,YES,YES
RETURN,3.54189402417978,33,YES,YES
OUT,3.14490155456588,21,YES,YES
ACROSS,-0.561873538070358,2,NO,NO
OUT,3.20964427816216,39,YES,YES
ACROSS,1.04323951050173,16,YES,YES
RETURN,4.58280671807006,47,YES,YES
FLY,4.58280671807006,47,YES,YES
OUT,-0.573506733868271,0,NO,NO
ACROSS,-0.134342061122879,0,NO,NO
FLY,-0.785904965363443,0,NO,NO
FLY,1.64384344196878,8,NO,YES
FLY,0.822108162101358,10,NO,YES
FLY,-0.613705731462687,0,NO,NO
ACROSS,0.0958184096962214,6,NO,YES
ACROSS,3.20689193252474,22,YES,YES
FLY,-0.431904285214841,6,NO,NO
FLY,0.54505722830072,8,NO,YES
FLY,1.47058015770745,13,NO,YES
ACROSS,0.635499558760785,9,NO,YES
ACROSS,-0.558297687442973,0,NO,NO
ACROSS,-0.480696567101404,0,NO,NO
ACROSS,3.52549387270119,49,YES,YES
FLY,-0.445466242614202,6,NO,NO
FLY,0.618657849961892,13,NO,YES
OUT,0.618657849961892,13,NO,YES
FLY,-0.431691939709708,1,NO,NO
FLY,-0.454965894226916,2,NO,NO
FLY,2.83783145912457,25,YES,YES
FLY,1.35541877092328,6,NO,YES
OUT,-2.34369671839522,-14,NO,NO
QUICK,-1.33212563325651,-4,NO,NO
RETURN,-1.24558826046996,12,NO,NO
RETURN,-0.179325809702277,4,NO,NO
FLY,-1.12247800338082,-1,NO,NO
RETURN,-1.95605576457456,0,NO,NO
FLY,-0.408527685096487,0,NO,NO
FLY,0.665156967472285,9,NO,YES
OUT,-2.23842098191381,-6,NO,NO
ACROSS,-0.310708213306498,0,NO,NO
FLY,0.849598519096617,9,NO,YES
ACROSS,-4.72635805251775,0,NO,NO
QUICK,1.61883160774596,22,YES,YES
IN,1.61883160774596,22,YES,YES
FLY,0.11238948837854,5,NO,YES
FLY,-1.32639683084562,-4,NO,NO
QUICK,-1.8893703231588,0,NO,NO
QUICK,-0.0923284003511071,6,NO,NO
OUT,-1.63031039468478,0,NO,NO
FLY,-0.569347348529845,0,NO,NO
FLY,0.891739720944315,9,NO,YES
OUT,2.43691161822062,44,YES,YES
QUICK,-0.181973167695105,4,NO,NO
FLY,-0.181973167695105,4,NO,NO
FLY,2.01020767050795,23,YES,YES
FLY,0.721428396063857,9,NO,YES
FLY,0.5477305194363,8,NO,YES
FLY,-0.923357421415858,-2,NO,NO
FLY,-0.776336942100897,0,NO,NO
FLY,-0.858130492735654,0,NO,NO
OUT,-1.87368813203648,0,NO,NO
FLY,0.0472764950245619,6,NO,YES
ACROSS,-0.415913930628449,2,NO,NO
OUT,-0.413071806775406,4,NO,NO
OUT,-0.413071806775406,4,NO,NO
RETURN,-0.413071806775406,4,NO,NO
OUT,-0.413071806775406,4,NO,NO
FLY,-0.560562590602785,0,NO,NO
OUT,-1.2347327626776,0,NO,NO
RETURN,-1.2347327626776,0,NO,NO
QUICK,1.25486520503182,12,NO,YES
ACROSS,-0.395769998896867,0,NO,NO
ACROSS,1.39232341980096,14,NO,YES
ACROSS,-0.385322581394576,0,NO,NO
RETURN,-0.606478668691125,8,NO,NO
IN,-3.37023905501701,0,NO,NO
OUT,2.32273917039856,28,YES,YES
QUICK,0.0440344939706847,3,NO,YES
ACROSS,0.472018763655797,7,NO,YES
FLY,1.25465190387331,13,NO,YES
FLY,1.02526690519881,5,NO,YES
FLY,1.38423294667155,20,YES,YES
OUT,-2.02250218484551,0,NO,NO
FLY,2.37786733033136,17,YES,YES
FLY,2.25109426194103,10,NO,YES
QUICK,2.25109426194103,10,NO,YES
OUT,-0.201444134116173,4,NO,NO
QUICK,-0.201444134116173,4,NO,NO
FLY,0.876013995613903,7,NO,YES
ACROSS,-0.460987809346989,0,NO,NO
FLY,3.62025117891608,51,YES,YES
QUICK,-0.781132418604102,0,NO,NO
FLY,0.578487626160495,11,NO,YES
FLY,2.16409906907938,15,YES,YES
OUT,0.128127767238766,7,NO,YES
RETURN,0.265954912174493,8,NO,YES
FLY,-0.161487561650574,3,NO,NO
QUICK,-0.161487561650574,3,NO,NO
FLY,-0.182712105161045,13,NO,NO
OUT,0.430519922170788,14,NO,YES
FLY,1.51693850406446,10,NO,YES
FLY,0.236478441220243,5,NO,YES
QUICK,4.49957387236645,8,NO,YES
UP,0.45576607901603,7,NO,YES
ACROSS,0.45576607901603,7,NO,YES
OUT,2.11037849728018,10,NO,YES
QUICK,1.57041581638623,5,NO,YES
UP,-0.939553453586996,0,NO,NO
UP,1.8142209132202,23,YES,YES
FLY,-0.0712543857516721,4,NO,NO
ACROSS,-0.448301197495311,0,NO,NO
ACROSS,-1.10794653528137,0,NO,NO
ACROSS,1.82748432818335,9,NO,YES
ACROSS,-0.495586282399017,0,NO,NO
FLY,0.73846895841416,9,NO,YES
QUICK,1.36650515254587,8,NO,YES
QUICK,0.145187674555928,6,NO,YES
QUICK,0.891551767010242,10,NO,YES
FLY,1.74978040152928,11,NO,YES
ACROSS,-0.670273220341187,0,NO,NO
FLY,-0.711994543089531,0,NO,NO
ACROSS,-0.439288407796994,0,NO,NO
FLY,0.865753857360687,9,NO,YES
FLY,1.30758799193427,12,NO,YES
QUICK,-1.12606906751171,2,NO,NO
FLY,0.820825592731126,14,NO,YES
FLY,-0.519962327321991,0,NO,NO
IN,-2.5511595539283,-4,NO,NO
FLY,1.65477886470035,2,NO,YES
QUICK,-0.0414251121692359,4,NO,NO
FLY,0.633340533007868,6,NO,YES
FLY,1.88561872806167,27,YES,YES
RETURN,0.614809326361865,8,NO,YES
FLY,-1.64723229827359,0,NO,NO
ACROSS,-0.683985500130802,6,NO,NO
OUT,0.542889341711998,10,NO,YES
QUICK,0.542889341711998,10,NO,YES
OUT,0.566618713084608,8,NO,YES
FLY,1.36554999719374,5,NO,YES
FLY,-0.876476234523579,-1,NO,NO
FLY,-0.873609354253858,0,NO,NO
FLY,-0.723448595963418,4,NO,NO
FLY,-0.781655052676797,0,NO,NO
FLY,1.4655534751364,9,NO,YES
FLY,-0.513807176845148,0,NO,NO
IN,-0.39964936231263,3,NO,NO
FLY,2.5427116593346,34,YES,YES
ACROSS,-0.360435519309249,3,NO,NO
RETURN,0.433220332022756,2,NO,YES
FLY,-0.328610282274894,2,NO,NO
ACROSS,-0.66521363548236,1,NO,NO
FLY,-0.495338161301333,1,NO,NO
FLY,-0.959310376783833,0,NO,NO
FLY,-1.02326806914061,0,NO,NO
FLY,-3.32131220464362,0,NO,NO
ACROSS,1.76931000541663,1,NO,YES
OUT,2.82424385729246,16,YES,YES
OUT,-0.108692643232644,5,NO,NO
FLY,-0.108692643232644,5,NO,NO
ACROSS,1.32533792126924,14,NO,YES
RETURN,0.619081618380733,11,NO,YES
FLY,-0.332299094530754,2,NO,NO
FLY,-1.14159876620397,-1,NO,NO
FLY,0.556785568129271,5,NO,YES
FLY,-0.439819662133232,3,NO,NO
FLY,1.27823274757247,18,YES,YES
QUICK,2.72074870945653,4,NO,YES
QUICK,-1.15811786404811,2,NO,NO
OUT,-3.51470617251471,-4,NO,NO
ACROSS,-0.477480160421692,0,NO,NO
RETURN,0.64619465591386,13,NO,YES
FLY,0.0733996063936502,6,NO,YES
ACROSS,-1.27038440445904,0,NO,NO
ACROSS,-9.35446880757809,0,NO,NO
RETURN,-0.693482684670016,2,NO,NO
FLY,-0.788253261824138,0,NO,NO
IN,2.84061717824079,9,NO,YES
ACROSS,-0.656836202833802,2,NO,NO
ACROSS,0.905007648514584,10,NO,YES
RETURN,-0.354169767408166,1,NO,NO
IN,1.50219575874507,14,NO,YES
FLY,0.235321248590481,3,NO,YES
OUT,2.70131593872793,19,YES,YES
FLY,1.34923809044994,17,YES,YES
FLY,0.791317474446259,16,YES,YES
FLY,2.15595494769514,9,NO,YES
QUICK,1.37900064419955,12,NO,YES
FLY,-1.55322073213756,-4,NO,NO
OUT,-0.59896500967443,0,NO,NO
IN,-0.70456770225428,1,NO,NO
IN,-1.48466953844763,0,NO,NO
FLY,1.01025773980655,18,YES,YES
FLY,-0.420358247356489,0,NO,NO
OUT,-1.60831295885146,0,NO,NO
OUT,-0.458092447370291,0,NO,NO
OUT,-0.325354210683145,0,NO,NO
FLY,-0.371176866989117,0,NO,NO
ACROSS,-0.935519795515575,0,NO,NO
FLY,4.49446006421931,49,YES,YES
OUT,-1.2052399397362,-3,NO,NO
FLY,1.93346367892809,14,NO,YES
OUT,1.93346367892809,14,NO,YES
FLY,-0.553842458524741,0,NO,NO
FLY,1.99185914825648,6,NO,YES
OUT,-0.24421308824094,8,NO,NO
OUT,-5.62281585467281,0,NO,NO
ACROSS,-0.239582042093389,4,NO,NO
FLY,1.10635997157078,10,NO,YES
FLY,-1.14865038136486,-1,NO,NO
FLY,1.89374038908863,9,NO,YES
FLY,2.91491691803094,42,YES,YES
FLY,-0.466792028746568,0,NO,NO
OUT,-0.972437878139317,0,NO,NO
FLY,-0.463795519899577,0,NO,NO
FLY,1.99571352812927,11,NO,YES
FLY,-0.83970869879704,-1,NO,NO
IN,0.944681624823716,9,NO,YES
FLY,0.944681624823716,9,NO,YES
IN,1.07819350785576,15,YES,YES
FLY,0.0662252218462527,5,NO,YES
OUT,-0.810096931410953,2,NO,NO
QUICK,0.400775302667171,8,NO,YES
QUICK,-0.888426241930574,0,NO,NO
QUICK,0.327231895178556,7,NO,YES
FLY,-1.05969011096749,-2,NO,NO
FLY,-0.553875046316534,3,NO,NO
IN,0.602082395460457,14,NO,YES
RETURN,0.602082395460457,14,NO,YES
RETURN,0.602082395460457,14,NO,YES
RETURN,-0.468806272372603,0,NO,NO
RETURN,-0.468806272372603,0,NO,NO
IN,0.603294315282255,9,NO,YES
FLY,-0.467242734390311,0,NO,NO
ACROSS,0.907220099586993,8,NO,YES
FLY,0.828029973607045,10,NO,YES
QUICK,-0.144020336563699,0,NO,NO
FLY,1.395455296617,19,YES,YES
IN,0.0537567581050098,6,NO,YES
FLY,0.242187199997716,6,NO,YES
FLY,1.0312170983525,6,NO,YES
OUT,-0.753826868138276,0,NO,NO
FLY,1.34575932007283,7,NO,YES
FLY,-0.503960067639127,2,NO,NO
ACROSS,-1.66113676317036,0,NO,NO
FLY,0.83346090791747,9,NO,YES
FLY,-1.00713930767961,0,NO,NO
FLY,-1.22972106584348,0,NO,NO
IN,-0.167367053509224,2,NO,NO
FLY,-1.27259933808818,0,NO,NO
FLY,-0.472587364725769,0,NO,NO
UP,0.815235225949436,8,NO,YES
FLY,-0.298201884608716,10,NO,NO
FLY,1.62027467798907,24,YES,YES
FLY,-0.230465076630935,3,NO,NO
IN,1.34157995815622,3,NO,YES
ACROSS,0.953390654642135,11,NO,YES
UP,-0.638449223828502,0,NO,NO
FLY,1.35116657940671,23,YES,YES
OUT,-0.922701115719974,0,NO,NO
ACROSS,-4.39900268032216,9,NO,NO
FLY,0.474789398373105,8,NO,YES
FLY,-0.651364216930233,2,NO,NO
ACROSS,0.085922222584486,5,NO,YES
UP,-0.413725471589714,2,NO,NO
QUICK,-0.112192328087986,6,NO,NO
QUICK,2.00351806648541,17,YES,YES
FLY,-1.36150344193447,0,NO,NO
OUT,-0.225958415307105,5,NO,NO
FLY,-1.66625267639756,0,NO,NO
ACROSS,-1.66625267639756,0,NO,NO
FLY,-1.97611286910251,0,NO,NO
ACROSS,-0.508125274442136,0,NO,NO
QUICK,-0.991050174459815,1,NO,NO
FLY,1.78746408288134,5,NO,YES
IN,1.92690190288704,11,NO,YES
FLY,-1.78694857470691,-5,NO,NO
FLY,-0.533188263885677,4,NO,NO
ACROSS,1.41897194087505,23,YES,YES
FLY,-0.348076952155679,4,NO,NO
FLY,1.62747939140536,21,YES,YES
FLY,-0.581726448843256,0,NO,NO
FLY,-1.25664806226268,0,NO,NO
FLY,3.79262018564623,11,NO,YES
ACROSS,-0.658481691032648,0,NO,NO
UP,-2.58352833660319,-5,NO,NO
QUICK,0.882826248416677,14,NO,YES
FLY,-0.348370448104106,4,NO,NO
IN,0.148117727600038,6,NO,YES
FLY,0.370901113376021,9,NO,YES
FLY,0.984369767364115,11,NO,YES
OUT,0.378826567553915,6,NO,YES
QUICK,0.436953156371601,7,NO,YES
OUT,0.535468740505166,8,NO,YES
FLY,-1.10631293058395,0,NO,NO
OUT,-0.214115090901032,5,NO,NO
ACROSS,1.67397380899638,11,NO,YES
FLY,1.82064748276025,19,YES,YES
FLY,1.17151811090298,7,NO,YES
RETURN,2.18016416812316,12,NO,YES
FLY,-0.677121131215245,3,NO,NO
ACROSS,-1.43909186450765,0,NO,NO
QUICK,0.935212613083422,16,YES,YES
QUICK,-0.558594819623977,1,NO,NO
FLY,-0.912582062068395,0,NO,NO
QUICK,-2.53444069100078,-4,NO,NO
FLY,1.28310365439393,20,YES,YES
FLY,-0.767565324436873,0,NO,NO
RETURN,-4.44305220292881,0,NO,NO
IN,0.95286691817455,9,NO,YES
ACROSS,-0.56667759642005,0,NO,NO
FLY,-0.0656245241407305,2,NO,NO
IN,-0.0656245241407305,2,NO,NO
FLY,1.57393057341687,19,YES,YES
IN,-6.7924515507184,0,NO,NO
FLY,-0.968226382974535,0,NO,NO
IN,-0.892849295865744,0,NO,NO
IN,-0.474868120218161,0,NO,NO
IN,0.974828883889131,15,YES,YES
OUT,1.64118901430629,8,NO,YES
FLY,1.80807124264538,31,YES,YES
ACROSS,3.31763816901366,12,NO,YES
FLY,-0.32808020626544,0,NO,NO
FLY,0.973543866537511,1,NO,YES
OUT,-1.090249881614,0,NO,NO
UP,-0.803661973914132,5,NO,NO
OUT,-1.88543576514348,0,NO,NO
UP,-1.07344081625342,0,NO,NO
FLY,2.21583955374081,20,YES,YES
QUICK,-0.535781537182629,0,NO,NO
FLY,-1.0498344595544,0,NO,NO
FLY,2.98542268871097,25,YES,YES
QUICK,-1.52358185342746,0,NO,NO
FLY,2.57519658026285,23,YES,YES
QUICK,0.660732426913455,8,NO,YES
FLY,0.679669433273375,5,NO,YES
IN,-2.24657078646123,-2,NO,NO
FLY,-0.0884376289322972,5,NO,NO
FLY,1.49449593946338,5,NO,YES
IN,1.49449593946338,5,NO,YES
IN,-1.35998538928106,1,NO,NO
FLY,-0.551483648363501,0,NO,NO
FLY,-1.53091480629519,0,NO,NO
FLY,1.30858206702396,11,NO,YES
OUT,-0.028995803790167,2,NO,NO
IN,-0.104294763877988,5,NO,NO
FLY,-1.53766276547685,0,NO,NO
IN,1.60195936064702,14,NO,YES
QUICK,0.578321902547032,8,NO,YES
QUICK,0.578321902547032,8,NO,YES
QUICK,0.578321902547032,8,NO,YES
QUICK,0.578321902547032,8,NO,YES
QUICK,0.578321902547032,8,NO,YES
OUT,-0.128178412094712,4,NO,NO
FLY,-0.128178412094712,4,NO,NO
QUICK,-1.22967417805921,0,NO,NO
IN,-1.22967417805921,0,NO,NO
ACROSS,-0.682680385420099,0,NO,NO
OUT,-0.682680385420099,0,NO,NO
OUT,1.61604790831916,10,NO,YES
OUT,-0.874077924760059,0,NO,NO
QUICK,0.317313413601369,5,NO,YES
ACROSS,-1.81327303685248,0,NO,NO
ACROSS,-0.350049862638116,3,NO,NO
OUT,2.15097905416042,27,YES,YES
IN,0.717564620543271,8,NO,YES
FLY,-0.697821117239073,0,NO,NO
OUT,0.785894790897146,9,NO,YES
UP,0.301362246740609,7,NO,YES
ACROSS,1.07393964100629,12,NO,YES
FLY,-0.404445778112859,1,NO,NO
ACROSS,-0.689110021106899,0,NO,NO
OUT,1.89641794702038,17,YES,YES
FLY,-0.349022811511531,3,NO,NO
ACROSS,-0.349022811511531,3,NO,NO
IN,2.48277084738947,18,YES,YES
FLY,-0.572128807660192,1,NO,NO
OUT,-0.944006102625281,0,NO,NO
FLY,-0.613974269363098,-1,NO,NO
ACROSS,1.58647061930969,10,NO,YES
QUICK,2.11905346252024,18,YES,YES
FLY,-0.453584945527837,1,NO,NO
FLY,2.10385683074128,26,YES,YES
ACROSS,1.25622148707043,7,NO,YES
RETURN,-1.42031182465144,0,NO,NO
ACROSS,0.446376944310032,6,NO,YES
FLY,-0.390207464108244,0,NO,NO
FLY,3.50937198987231,39,YES,YES
FLY,-0.324076940130908,0,NO,NO
FLY,-0.214835760416463,12,NO,NO
FLY,1.45854280074127,22,YES,YES
UP,1.87728476873599,18,YES,YES
QUICK,-0.24893920822069,2,NO,NO
IN,-0.24893920822069,2,NO,NO
ACROSS,-0.575670216232538,0,NO,NO
FLY,0.0817241379991174,8,NO,YES
RETURN,0.0817241379991174,8,NO,YES
FLY,1.74904522416182,20,YES,YES
FLY,-0.681638579349965,0,NO,NO
QUICK,-0.785535328323022,0,NO,NO
ACROSS,2.9821984503651,10,NO,YES
QUICK,0.356933027505875,7,NO,YES
FLY,0.356933027505875,7,NO,YES
FLY,0.155828416580334,4,NO,YES
ACROSS,-0.58358910959214,0,NO,NO
FLY,0.790741298464127,9,NO,YES
RETURN,-0.441860012477264,0,NO,NO
IN,-0.935403079725802,0,NO,NO
ACROSS,0.90570247580763,6,NO,YES
ACROSS,-0.400169819127768,0,NO,NO
FLY,1.07859959366033,1,NO,YES
RETURN,-0.585426602978259,1,NO,NO
FLY,-0.585426602978259,1,NO,NO
OUT,0.114629936870188,7,NO,YES
FLY,-1.70075471280143,0,NO,NO
QUICK,1.65905318711884,18,YES,YES
UP,0.623308501439169,6,NO,YES
UP,0.817914173472673,12,NO,YES
OUT,1.03966778109316,6,NO,YES
OUT,-0.794514399603941,0,NO,NO
FLY,-0.709501072356943,2,NO,NO
FLY,0.0244858041405678,5,NO,YES
FLY,-0.777117843972519,0,NO,NO
FLY,-0.569722896907479,0,NO,NO
IN,-0.922651819884777,0,NO,NO
OUT,1.9659003301058,10,NO,YES
FLY,0.564428341225721,4,NO,YES
FLY,-0.289363122545183,4,NO,NO
FLY,0.583558081649244,3,NO,YES
OUT,0.0749717809958383,5,NO,YES
IN,0.823095647647278,1,NO,YES
IN,-0.13230271358043,0,NO,NO
UP,-0.925419124308974,0,NO,NO
RETURN,1.69409507489763,19,YES,YES
FLY,0.69786113104783,9,NO,YES
IN,-0.0351195191033185,3,NO,NO
TIC,0.112168318126351,8,NO,YES
RETURN,-1.15188826154917,0,NO,NO
UP,-1.494808671996,3,NO,NO
IN,-1.494808671996,3,NO,NO
OUT,0.721621142001823,6,NO,YES
FLY,0.228831976070069,4,NO,YES
FLY,-1.03752456756774,-9,NO,NO
ACROSS,-0.569192923838273,0,NO,NO
UP,-0.569192923838273,0,NO,NO
IN,-1.1727664382197,0,NO,NO
OUT,-0.618517030961812,0,NO,NO
ACROSS,-0.944475596072152,0,NO,NO
OUT,1.94440430123359,9,NO,YES
ACROSS,-0.431724734371528,0,NO,NO
FLY,-0.431724734371528,0,NO,NO
FLY,1.16578335280064,13,NO,YES
UP,-0.403492419980466,0,NO,NO
OUT,2.42066304711625,16,YES,YES
OUT,0.0335327782668173,5,NO,YES
ACROSS,1.8737787619466,31,YES,YES
FLY,0.969410286750644,14,NO,YES
FLY,-0.447538794018328,0,NO,NO
FLY,1.13301867851987,15,YES,YES
FLY,0.697928131616209,8,NO,YES
FLY,1.99144380557118,13,NO,YES
FLY,-0.344635762739927,9,NO,NO
UP,-1.37151848198846,-2,NO,NO
FLY,-4.77351760747842,0,NO,NO
ACROSS,-1.51113990554586,-4,NO,NO
OUT,2.90853646257892,25,YES,YES
FLY,-1.1229655102361,0,NO,NO
FLY,0.29477087687701,7,NO,YES
UP,0.624718593782745,10,NO,YES
IN,-0.360913869575597,0,NO,NO
IN,1.00365408504149,10,NO,YES
IN,1.47832270059735,4,NO,YES
OUT,-0.486408889875747,0,NO,NO
FLY,-0.88162696827203,0,NO,NO
FLY,-0.486375357955694,0,NO,NO
UP,-0.429177713638637,0,NO,NO
FLY,-0.429177713638637,0,NO,NO
QUICK,-4.31000063044485,0,NO,NO
FLY,-0.159820844884962,2,NO,NO
